plotid,sampleid,sample_internal_id,lon,lat,imagery_title,for2000,for2008,for2021,fcc_p1,fcc_p2,for2021_fnf,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,gain,lossyear,treecover2000
21,322,750583281,165.9217338770217,-21.736357,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,3,3,3,3,1,2,86
21,323,750583282,165.9217338770217,-21.73608750516125,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,3,3,3,3,1,2,86
21,324,750583283,165.922024,-21.736626494333407,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,1,2,81
21,325,750583284,165.922024,-21.736357,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,3,3,1,2,81
21,326,750583285,165.922024,-21.73608750516125,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,3,3,3,3,1,2,85
21,327,750583286,165.92231412297835,-21.736626494333407,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,2,64
21,328,750583287,165.92231412297835,-21.736357,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,2,55
21,329,750583288,165.92231412297835,-21.73608750516125,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,2,45
22,337,750583289,165.8822878754934,-21.737383494333372,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,1,45
22,338,750583290,165.8822878754934,-21.73711399999999,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
22,339,750583291,165.8822878754934,-21.736844505161216,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
22,340,750583292,165.88257799999997,-21.737383494333372,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,1,45
22,341,750583293,165.88257799999997,-21.73711399999999,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
22,342,750583294,165.88257799999997,-21.736844505161216,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
22,343,750583295,165.8828681245066,-21.737383494333372,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
22,344,750583296,165.8828681245066,-21.73711399999999,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
22,345,750583297,165.8828681245066,-21.736844505161216,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
23,353,750583298,166.07634787562262,-21.737319494333377,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,16
23,354,750583299,166.07634787562262,-21.737049999999996,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
23,355,750583300,166.07634787562262,-21.736780505161207,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
23,356,750583301,166.076638,-21.737319494333377,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
23,357,750583302,166.076638,-21.737049999999996,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
23,358,750583303,166.076638,-21.736780505161207,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
23,359,750583304,166.07692812437742,-21.737319494333377,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,20
23,360,750583305,166.07692812437742,-21.737049999999996,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
23,361,750583306,166.07692812437742,-21.736780505161207,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,14,0
24,369,750583307,166.07722587344622,-21.738397494333384,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
24,370,750583308,166.07722587344622,-21.738128000000003,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,44
24,371,750583309,166.07722587344622,-21.737858505161213,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,4,1,NA,45
24,372,750583310,166.077516,-21.738397494333384,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
24,373,750583311,166.077516,-21.738128000000003,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,44
24,374,750583312,166.077516,-21.737858505161213,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,45
24,375,750583313,166.07780612655378,-21.738397494333384,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,20
24,376,750583314,166.07780612655378,-21.738128000000003,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,45
24,377,750583315,166.07780612655378,-21.737858505161213,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
25,385,750583316,165.92380086555315,-21.74230649433332,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,1,1,2,2,3,3,0,NA,45
25,386,750583317,165.92380086555315,-21.742036999999996,NA,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
25,387,750583318,165.92380086555315,-21.741767505161164,NA,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
25,388,750583319,165.92409099999998,-21.74230649433332,NA,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,49
25,389,750583320,165.92409099999998,-21.742036999999996,NA,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,2,2,1,NA,59
25,390,750583321,165.92409099999998,-21.741767505161164,NA,NonForest,NonForest,NA,stableNF,NA,NA,1,1,1,1,3,3,0,NA,71
25,391,750583322,165.92438113444686,-21.74230649433332,NA,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,57
25,392,750583323,165.92438113444686,-21.742036999999996,NA,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,71
25,393,750583324,165.92438113444686,-21.741767505161164,NA,NonForest,Forest,NA,gain,NA,NA,1,1,1,1,3,3,0,NA,78
26,401,750583325,165.90466686150796,-21.74430949433328,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
26,402,750583326,165.90466686150796,-21.74404,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
26,403,750583327,165.90466686150796,-21.743770505161123,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,13,20
26,404,750583328,165.904957,-21.74430949433328,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
26,405,750583329,165.904957,-21.74404,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,13,0
26,406,750583330,165.904957,-21.743770505161123,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,20
26,407,750583331,165.90524713849203,-21.74430949433328,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
26,408,750583332,165.90524713849203,-21.74404,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,13,20
26,409,750583333,165.90524713849203,-21.743770505161123,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,20
27,417,750583334,165.90380185985583,-21.745127494333275,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
27,418,750583335,165.90380185985583,-21.744857999999994,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
27,419,750583336,165.90380185985583,-21.744588505161133,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
27,420,750583337,165.904092,-21.745127494333275,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
27,421,750583338,165.904092,-21.744857999999994,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
27,422,750583339,165.904092,-21.744588505161133,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
27,423,750583340,165.90438214014415,-21.745127494333275,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
27,424,750583341,165.90438214014415,-21.744857999999994,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
27,425,750583342,165.90438214014415,-21.744588505161133,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
28,433,750583343,165.92586285572312,-21.747173494333268,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,20
28,434,750583344,165.92586285572312,-21.746904,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,20
28,435,750583345,165.92586285572312,-21.74663450516111,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,36
28,436,750583346,165.926153,-21.747173494333268,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,20
28,437,750583347,165.926153,-21.746904,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,22
28,438,750583348,165.926153,-21.74663450516111,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,37
28,439,750583349,165.92644314427685,-21.747173494333268,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,22
28,440,750583350,165.92644314427685,-21.746904,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,22
28,441,750583351,165.92644314427685,-21.74663450516111,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
29,449,750583352,165.90354085054756,-21.749735494333223,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
29,450,750583353,165.90354085054756,-21.749466,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
29,451,750583354,165.90354085054756,-21.749196505161052,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
29,452,750583355,165.903831,-21.749735494333223,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,36
29,453,750583356,165.903831,-21.749466,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
29,454,750583357,165.903831,-21.749196505161052,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
29,455,750583358,165.9041211494525,-21.749735494333223,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
29,456,750583359,165.9041211494525,-21.749466,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
29,457,750583360,165.9041211494525,-21.749196505161052,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
30,465,750583361,166.09036085172534,-21.74915249433323,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,54
30,466,750583362,166.09036085172534,-21.748883000000006,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,20,37
30,467,750583363,166.09036085172534,-21.74861350516107,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,1,NA,37
30,468,750583364,166.090651,-21.74915249433323,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,20,47
30,469,750583365,166.090651,-21.748883000000006,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,20,55
30,470,750583366,166.090651,-21.74861350516107,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,2,2,2,2,3,3,0,NA,63
30,471,750583367,166.09094114827468,-21.74915249433323,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,38
30,472,750583368,166.09094114827468,-21.748883000000006,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,55
30,473,750583369,166.09094114827468,-21.74861350516107,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,58
31,481,750583370,166.0816708483251,-21.750835494333217,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
31,482,750583371,166.0816708483251,-21.750565999999992,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,0
31,483,750583372,166.0816708483251,-21.75029650516105,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,51
31,484,750583373,166.081961,-21.750835494333217,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
31,485,750583374,166.081961,-21.750565999999992,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
31,486,750583375,166.081961,-21.75029650516105,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
31,487,750583376,166.08225115167485,-21.750835494333217,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
31,488,750583377,166.08225115167485,-21.750565999999992,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
31,489,750583378,166.08225115167485,-21.75029650516105,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,62
32,497,750583379,165.85430082372582,-21.76300649433307,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,16
32,498,750583380,165.85430082372582,-21.762737,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,16
32,499,750583381,165.85430082372582,-21.7624675051609,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,16
32,500,750583382,165.854591,-21.76300649433307,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,27
32,501,750583383,165.854591,-21.762737,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,20
32,502,750583384,165.854591,-21.7624675051609,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,20
32,503,750583385,165.85488117627415,-21.76300649433307,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,27
32,504,750583386,165.85488117627415,-21.762737,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,37
32,505,750583387,165.85488117627415,-21.7624675051609,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,37
33,513,750583388,165.936136818046,-21.765815494333022,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
33,514,750583389,165.936136818046,-21.765546,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
33,515,750583390,165.936136818046,-21.765276505160884,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,43
33,516,750583391,165.936427,-21.765815494333022,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
33,517,750583392,165.936427,-21.765546,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
33,518,750583393,165.936427,-21.765276505160884,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
33,519,750583394,165.936717181954,-21.765815494333022,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
33,520,750583395,165.936717181954,-21.765546,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
33,521,750583396,165.936717181954,-21.765276505160884,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
34,529,750583397,165.93759581532206,-21.767162494333007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
34,530,750583398,165.93759581532206,-21.76689300000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,23,16
34,531,750583399,165.93759581532206,-21.76662350516085,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,23,51
34,532,750583400,165.93788600000002,-21.767162494333007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,23,45
34,533,750583401,165.93788600000002,-21.76689300000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,23,0
34,534,750583402,165.93788600000002,-21.76662350516085,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,23,52
34,535,750583403,165.93817618467796,-21.767162494333007,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,23,47
34,536,750583404,165.93817618467796,-21.76689300000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,23,45
34,537,750583405,165.93817618467796,-21.76662350516085,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,23,51
35,545,750583406,165.86682380796196,-21.77080149433297,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
35,546,750583407,165.86682380796196,-21.770532000000003,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
35,547,750583408,165.86682380796196,-21.770262505160815,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
35,548,750583409,165.867114,-21.77080149433297,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,37
35,549,750583410,165.867114,-21.770532000000003,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,0,NA,37
35,550,750583411,165.867114,-21.770262505160815,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
35,551,750583412,165.86740419203795,-21.77080149433297,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,37
35,552,750583413,165.86740419203795,-21.770532000000003,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
35,553,750583414,165.86740419203795,-21.770262505160815,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,29
36,561,750583415,166.09491779699292,-21.77622349433288,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,50
36,562,750583416,166.09491779699292,-21.775953999999984,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,49
36,563,750583417,166.09491779699292,-21.77568450516071,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
36,564,750583418,166.09520800000004,-21.77622349433288,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,4,4,4,4,1,NA,46
36,565,750583419,166.09520800000004,-21.775953999999984,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,4,4,4,4,0,NA,63
36,566,750583420,166.09520800000004,-21.77568450516071,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,76
36,567,750583421,166.09549820300717,-21.77622349433288,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,2,2,0,NA,66
36,568,750583422,166.09549820300717,-21.775953999999984,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,1,1,0,NA,95
36,569,750583423,166.09549820300717,-21.77568450516071,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,90
37,577,750583424,166.09289079586986,-21.776778494332888,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,47
37,578,750583425,166.09289079586986,-21.77650900000002,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,4,4,4,4,0,NA,56
37,579,750583426,166.09289079586986,-21.77623950516073,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,4,4,4,4,0,NA,62
37,580,750583427,166.093181,-21.776778494332888,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,1,NA,0
37,581,750583428,166.093181,-21.77650900000002,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,4,4,4,4,1,NA,16
37,582,750583429,166.093181,-21.77623950516073,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,4,4,4,4,1,NA,0
37,583,750583430,166.09347120413008,-21.776778494332888,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,0,NA,44
37,584,750583431,166.09347120413008,-21.77650900000002,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,4,4,4,4,0,NA,55
37,585,750583432,166.09347120413008,-21.77623950516073,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,4,4,4,4,1,NA,0
38,593,750583433,166.0949217958962,-21.776765494332892,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
38,594,750583434,166.0949217958962,-21.77649600000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
38,595,750583435,166.0949217958962,-21.776226505160736,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,50
38,596,750583436,166.095212,-21.776765494332892,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
38,597,750583437,166.095212,-21.77649600000001,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,4,4,1,NA,29
38,598,750583438,166.095212,-21.776226505160736,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,4,4,4,4,1,NA,46
38,599,750583439,166.0955022041038,-21.776765494332892,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,4,4,4,4,1,NA,20
38,600,750583440,166.0955022041038,-21.77649600000001,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,2,2,0,NA,62
38,601,750583441,166.0955022041038,-21.776226505160736,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,1,1,2,2,0,NA,66
39,609,750583442,165.88050779220725,-21.77858849433285,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,59
39,610,750583443,165.88050779220725,-21.778318999999996,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,6,6,6,6,6,6,0,NA,45
39,611,750583444,165.88050779220725,-21.77804950516068,Othophoto_2010,Forest,Forest,NA,stableF,NA,NA,1,1,2,2,2,2,0,NA,55
39,612,750583445,165.880798,-21.77858849433285,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,13,45
39,613,750583446,165.880798,-21.778318999999996,Othophoto_2010,Forest,NonForest,NA,loss,NA,NA,6,6,6,6,6,6,1,NA,9
39,614,750583447,165.880798,-21.77804950516068,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,1,1,2,2,3,3,0,NA,64
39,615,750583448,165.88108820779277,-21.77858849433285,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,13,45
39,616,750583449,165.88108820779277,-21.778318999999996,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
39,617,750583450,165.88108820779277,-21.77804950516068,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,64
40,625,750583451,166.09463579479743,-21.777308494332885,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,1,17,0
40,626,750583452,166.09463579479743,-21.777039,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,17,0
40,627,750583453,166.09463579479743,-21.776769505160715,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
40,628,750583454,166.094926,-21.777308494332885,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,4,4,1,17,0
40,629,750583455,166.094926,-21.777039,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
40,630,750583456,166.094926,-21.776769505160715,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
40,631,750583457,166.09521620520255,-21.777308494332885,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,1,NA,0
40,632,750583458,166.09521620520255,-21.777039,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
40,633,750583459,166.09521620520255,-21.776769505160715,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,NA,0
41,641,750583460,165.84889378748372,-21.780922494332827,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,45
41,642,750583461,165.84889378748372,-21.780653,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,1,14,0
41,643,750583462,165.84889378748372,-21.780383505160685,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,39
41,644,750583463,165.849184,-21.780922494332827,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,49
41,645,750583464,165.849184,-21.780653,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,14,45
41,646,750583465,165.849184,-21.780383505160685,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,45
41,647,750583466,165.84947421251633,-21.780922494332827,Othophoto_2010,NonForest,Forest,NA,gain,NA,NA,6,6,6,6,6,6,0,NA,59
41,648,750583467,165.84947421251633,-21.780653,Othophoto_2010,NonForest,NonForest,NA,stableNF,NA,NA,6,6,6,6,6,6,0,NA,62
