system:index,Dec1999,Dec2000,Dec2007,Dec2008,Dec2020,Dec2021,datamask,gain,id,loss,lossyear,treecover2000,.geo
928,6,6,6,6,6,6,1,0,928,1,10,16,"{""type"":""Point"",""coordinates"":[165.847748,-21.83269449433216]}"
929,6,6,6,6,6,6,1,0,929,1,10,16,"{""type"":""Point"",""coordinates"":[165.847748,-21.832425000000004]}"
930,6,6,6,6,6,6,1,0,930,0,,6,"{""type"":""Point"",""coordinates"":[165.847748,-21.83215550516]}"
931,6,6,6,6,6,6,1,0,931,1,13,45,"{""type"":""Point"",""coordinates"":[165.84777022515198,-21.787164494332757]}"
932,6,6,6,6,6,6,1,0,932,1,9,55,"{""type"":""Point"",""coordinates"":[165.84777022515198,-21.786895000000012]}"
933,6,6,6,6,6,6,1,0,933,1,13,6,"{""type"":""Point"",""coordinates"":[165.84777022515198,-21.7866255051606]}"
934,6,6,6,6,6,6,1,0,934,1,10,13,"{""type"":""Point"",""coordinates"":[165.847797,-21.79177049433269]}"
935,6,6,6,6,6,6,1,0,935,0,,0,"{""type"":""Point"",""coordinates"":[165.847797,-21.791501]}"
936,6,6,6,6,6,6,1,0,936,0,,0,"{""type"":""Point"",""coordinates"":[165.847797,-21.791231505160543]}"
937,6,6,6,6,6,6,1,0,937,0,,0,"{""type"":""Point"",""coordinates"":[165.848038317456,-21.83269449433216]}"
938,6,6,6,6,6,6,1,0,938,0,,0,"{""type"":""Point"",""coordinates"":[165.848038317456,-21.832425000000004]}"
939,6,6,6,6,6,6,1,0,939,0,,0,"{""type"":""Point"",""coordinates"":[165.848038317456,-21.832155505160006]}"
940,6,6,6,6,6,6,1,0,940,1,10,37,"{""type"":""Point"",""coordinates"":[165.84808723447884,-21.79177049433269]}"
941,6,6,6,6,6,6,1,0,941,0,,20,"{""type"":""Point"",""coordinates"":[165.84808723447884,-21.791500999999997]}"
942,6,6,6,6,6,6,1,0,942,0,,0,"{""type"":""Point"",""coordinates"":[165.84808723447884,-21.79123150516054]}"
943,6,6,6,6,6,6,1,0,943,0,,12,"{""type"":""Point"",""coordinates"":[165.84842474906253,-21.79989549433259]}"
944,6,6,6,6,6,6,1,0,944,1,10,16,"{""type"":""Point"",""coordinates"":[165.84842474906253,-21.799626000000007]}"
945,6,6,6,6,6,6,1,0,945,0,,6,"{""type"":""Point"",""coordinates"":[165.84842474906253,-21.799356505160436]}"
946,6,6,6,6,6,6,1,0,946,0,,0,"{""type"":""Point"",""coordinates"":[165.84858479406287,-21.77767149433288]}"
947,6,6,6,6,6,6,1,0,947,0,,0,"{""type"":""Point"",""coordinates"":[165.84858479406287,-21.777401999999995]}"
948,6,6,6,6,6,6,1,0,948,0,,0,"{""type"":""Point"",""coordinates"":[165.84858479406287,-21.777132505160708]}"
949,6,6,6,6,6,6,1,0,949,0,,45,"{""type"":""Point"",""coordinates"":[165.84858979241773,-21.778484494332854]}"
950,6,6,6,6,6,6,1,0,950,0,,47,"{""type"":""Point"",""coordinates"":[165.84858979241773,-21.778215000000003]}"
951,6,6,6,6,6,6,1,0,951,0,,0,"{""type"":""Point"",""coordinates"":[165.84858979241773,-21.7779455051607]}"
952,6,6,6,6,6,6,1,0,952,0,,16,"{""type"":""Point"",""coordinates"":[165.848715,-21.79989549433259]}"
953,6,6,6,6,6,6,1,0,953,1,10,21,"{""type"":""Point"",""coordinates"":[165.848715,-21.799626000000007]}"
954,6,6,6,6,6,6,1,0,954,0,,0,"{""type"":""Point"",""coordinates"":[165.848715,-21.799356505160436]}"
955,6,6,6,6,6,6,1,0,955,0,,46,"{""type"":""Point"",""coordinates"":[165.848875,-21.77767149433288]}"
956,6,6,6,6,6,6,1,0,956,0,,46,"{""type"":""Point"",""coordinates"":[165.848875,-21.777401999999995]}"
957,6,6,6,6,6,6,1,0,957,0,,45,"{""type"":""Point"",""coordinates"":[165.848875,-21.777132505160708]}"
958,6,6,6,6,6,6,1,0,958,1,7,90,"{""type"":""Point"",""coordinates"":[165.84888,-21.778484494332854]}"
959,6,6,6,6,6,6,1,0,959,1,7,81,"{""type"":""Point"",""coordinates"":[165.84888,-21.778215000000003]}"
960,6,6,6,6,6,6,1,0,960,0,,27,"{""type"":""Point"",""coordinates"":[165.84888,-21.7779455051607]}"
961,6,6,6,6,6,6,1,0,961,0,,45,"{""type"":""Point"",""coordinates"":[165.84889378748372,-21.780922494332824]}"
962,6,6,6,6,6,6,1,1,962,1,14,0,"{""type"":""Point"",""coordinates"":[165.84889378748372,-21.780653]}"
963,6,6,6,6,6,6,1,0,963,0,,39,"{""type"":""Point"",""coordinates"":[165.84889378748372,-21.780383505160685]}"
964,6,6,6,6,6,6,1,0,964,0,,36,"{""type"":""Point"",""coordinates"":[165.84900525093747,-21.79989549433259]}"
965,6,6,6,6,6,6,1,0,965,0,,28,"{""type"":""Point"",""coordinates"":[165.84900525093747,-21.799626000000007]}"
966,6,6,6,6,6,6,1,0,966,1,10,20,"{""type"":""Point"",""coordinates"":[165.84900525093747,-21.799356505160436]}"
967,6,6,6,6,6,6,1,0,967,1,7,81,"{""type"":""Point"",""coordinates"":[165.84917020758232,-21.778484494332854]}"
968,6,6,6,6,6,6,1,0,968,0,,39,"{""type"":""Point"",""coordinates"":[165.84917020758232,-21.778215000000003]}"
969,6,6,6,6,6,6,1,0,969,0,,0,"{""type"":""Point"",""coordinates"":[165.84917020758232,-21.777945505160705]}"
970,6,6,6,6,6,6,1,0,970,0,,0,"{""type"":""Point"",""coordinates"":[165.84916520593708,-21.77767149433288]}"
971,6,6,6,6,6,6,1,0,971,0,,0,"{""type"":""Point"",""coordinates"":[165.84916520593708,-21.777402]}"
972,6,6,6,6,6,6,1,0,972,0,,20,"{""type"":""Point"",""coordinates"":[165.84916520593708,-21.777132505160708]}"
973,6,6,6,6,6,6,1,0,973,0,,49,"{""type"":""Point"",""coordinates"":[165.849184,-21.78092249433283]}"
974,6,6,6,6,6,6,1,0,974,1,14,45,"{""type"":""Point"",""coordinates"":[165.849184,-21.780653]}"
975,6,6,6,6,6,6,1,0,975,0,,45,"{""type"":""Point"",""coordinates"":[165.849184,-21.78038350516069]}"
976,6,6,6,6,6,6,1,0,976,0,,59,"{""type"":""Point"",""coordinates"":[165.84947421251633,-21.780922494332827]}"
977,6,6,6,6,6,6,1,0,977,0,,62,"{""type"":""Point"",""coordinates"":[165.84947421251633,-21.780653]}"
978,6,6,6,6,6,6,1,0,978,0,,46,"{""type"":""Point"",""coordinates"":[165.84947421251633,-21.78038350516069]}"
979,6,6,6,6,6,6,1,0,979,0,,0,"{""type"":""Point"",""coordinates"":[165.85117979957465,-21.774947494332903]}"
980,6,6,6,6,6,6,1,0,980,0,,0,"{""type"":""Point"",""coordinates"":[165.85117979957465,-21.77467799999999]}"
981,6,6,6,6,6,6,1,0,981,0,,21,"{""type"":""Point"",""coordinates"":[165.85117979957465,-21.774408505160736]}"
982,6,6,6,6,6,6,1,0,982,0,,38,"{""type"":""Point"",""coordinates"":[165.85147,-21.774947494332903]}"
983,6,6,6,6,6,6,1,0,983,0,,38,"{""type"":""Point"",""coordinates"":[165.85147,-21.77467799999999]}"
984,6,6,6,6,6,6,1,0,984,0,,0,"{""type"":""Point"",""coordinates"":[165.85147,-21.774408505160732]}"
985,6,6,6,6,6,6,1,0,985,0,,55,"{""type"":""Point"",""coordinates"":[165.8517602004254,-21.774947494332903]}"
986,6,6,6,6,6,6,1,0,986,0,,55,"{""type"":""Point"",""coordinates"":[165.8517602004254,-21.77467799999999]}"
987,6,6,6,6,6,6,1,0,987,1,7,71,"{""type"":""Point"",""coordinates"":[165.8517602004254,-21.774408505160736]}"
988,6,6,6,6,6,6,1,0,988,0,,0,"{""type"":""Point"",""coordinates"":[165.85230581164726,-21.76897949433298]}"
989,6,6,6,6,6,6,1,0,989,0,,45,"{""type"":""Point"",""coordinates"":[165.85230581164726,-21.76871]}"
990,6,6,6,6,6,6,1,0,990,0,,74,"{""type"":""Point"",""coordinates"":[165.85230581164726,-21.768440505160825]}"
991,6,6,6,6,6,6,1,0,991,0,,0,"{""type"":""Point"",""coordinates"":[165.8525186391062,-21.854079494331888]}"
992,6,6,6,6,6,6,1,0,992,0,,0,"{""type"":""Point"",""coordinates"":[165.8525186391062,-21.85381]}"
993,6,6,6,6,6,6,1,0,993,0,,6,"{""type"":""Point"",""coordinates"":[165.8525186391062,-21.85354050515971]}"
994,6,6,6,6,6,6,1,0,994,1,19,45,"{""type"":""Point"",""coordinates"":[165.852596,-21.768979494332985]}"
995,6,6,6,6,6,6,1,0,995,0,,45,"{""type"":""Point"",""coordinates"":[165.852596,-21.76871]}"
996,1,1,3,3,3,3,1,0,996,1,15,67,"{""type"":""Point"",""coordinates"":[165.852596,-21.768440505160825]}"
997,6,6,6,6,6,6,1,0,997,1,10,20,"{""type"":""Point"",""coordinates"":[165.85280900000004,-21.854079494331888]}"
998,6,6,6,6,6,6,1,0,998,1,10,29,"{""type"":""Point"",""coordinates"":[165.85280900000004,-21.85381]}"
999,6,6,6,6,6,6,1,0,999,0,,6,"{""type"":""Point"",""coordinates"":[165.85280900000004,-21.85354050515971]}"
1000,6,6,6,6,6,6,1,0,1000,1,9,79,"{""type"":""Point"",""coordinates"":[165.8528438259013,-21.761930494333072]}"
1001,6,6,6,6,6,6,1,0,1001,1,9,82,"{""type"":""Point"",""coordinates"":[165.8528438259013,-21.761661000000004]}"
1002,6,6,6,6,6,6,1,0,1002,1,9,90,"{""type"":""Point"",""coordinates"":[165.8528438259013,-21.7613915051609]}"
1003,6,6,6,6,6,6,1,0,1003,0,,55,"{""type"":""Point"",""coordinates"":[165.85288618835273,-21.76897949433298]}"
1004,1,1,3,3,3,3,1,0,1004,1,15,62,"{""type"":""Point"",""coordinates"":[165.85288618835273,-21.76871]}"
1005,6,6,6,6,6,6,1,0,1005,0,,71,"{""type"":""Point"",""coordinates"":[165.85288618835273,-21.768440505160825]}"
1006,6,6,6,6,6,6,1,0,1006,0,,6,"{""type"":""Point"",""coordinates"":[165.85309936089385,-21.854079494331888]}"
1007,6,6,6,6,6,6,1,0,1007,0,,6,"{""type"":""Point"",""coordinates"":[165.85309936089385,-21.85381]}"
1008,6,6,6,6,6,6,1,0,1008,0,,0,"{""type"":""Point"",""coordinates"":[165.85309936089385,-21.85354050515971]}"
1009,6,6,6,6,6,6,1,0,1009,0,,37,"{""type"":""Point"",""coordinates"":[165.853134,-21.761930494333072]}"
1010,6,6,6,6,6,6,1,0,1010,1,9,90,"{""type"":""Point"",""coordinates"":[165.853134,-21.761661000000004]}"
1011,6,6,6,6,6,6,1,0,1011,0,,37,"{""type"":""Point"",""coordinates"":[165.853134,-21.7613915051609]}"
1012,6,6,6,6,6,6,1,0,1012,0,,44,"{""type"":""Point"",""coordinates"":[165.85342417409873,-21.761930494333072]}"
1013,6,6,6,6,6,6,1,0,1013,0,,29,"{""type"":""Point"",""coordinates"":[165.85342417409873,-21.761661000000004]}"
1014,6,6,6,6,6,6,1,0,1014,0,,16,"{""type"":""Point"",""coordinates"":[165.85342417409873,-21.7613915051609]}"
1015,6,6,6,6,6,6,1,0,1015,0,,0,"{""type"":""Point"",""coordinates"":[165.85371772549658,-21.81152249433244]}"
1016,6,6,6,6,6,6,1,0,1016,0,,0,"{""type"":""Point"",""coordinates"":[165.85371772549658,-21.811252999999997]}"
1017,6,6,6,6,6,6,1,0,1017,0,,0,"{""type"":""Point"",""coordinates"":[165.85371772549658,-21.81098350516029]}"
1018,2,2,3,3,3,3,1,0,1018,1,15,78,"{""type"":""Point"",""coordinates"":[165.85376081001706,-21.769785494332965]}"
1019,1,1,3,3,3,3,1,0,1019,1,15,81,"{""type"":""Point"",""coordinates"":[165.85376081001706,-21.769515999999985]}"
1020,1,1,3,3,3,3,1,0,1020,1,15,85,"{""type"":""Point"",""coordinates"":[165.85376081001706,-21.76924650516079]}"
1021,6,6,6,6,6,6,1,0,1021,0,,39,"{""type"":""Point"",""coordinates"":[165.8538526793101,-21.83428749433215]}"
1022,6,6,6,6,6,6,1,0,1022,1,5,95,"{""type"":""Point"",""coordinates"":[165.8538526793101,-21.834018000000004]}"
1023,6,6,6,6,6,6,1,0,1023,0,,0,"{""type"":""Point"",""coordinates"":[165.8538526793101,-21.83374850515997]}"
1024,6,6,6,6,6,6,1,0,1024,1,7,37,"{""type"":""Point"",""coordinates"":[165.854008,-21.811522494332436]}"
1025,6,6,6,6,6,6,1,0,1025,1,7,37,"{""type"":""Point"",""coordinates"":[165.854008,-21.811252999999997]}"
1026,6,6,6,6,6,6,1,0,1026,1,7,37,"{""type"":""Point"",""coordinates"":[165.854008,-21.81098350516029]}"
1027,1,1,3,3,3,3,1,0,1027,1,15,75,"{""type"":""Point"",""coordinates"":[165.854051,-21.76978549433296]}"
1028,1,1,3,3,3,3,1,0,1028,1,15,85,"{""type"":""Point"",""coordinates"":[165.854051,-21.769515999999985]}"
1029,1,1,3,3,3,3,1,0,1029,1,15,63,"{""type"":""Point"",""coordinates"":[165.854051,-21.76924650516079]}"
1030,6,6,6,6,6,6,1,0,1030,0,,20,"{""type"":""Point"",""coordinates"":[165.85414300000002,-21.83428749433215]}"
1031,6,6,6,6,6,6,1,0,1031,1,5,79,"{""type"":""Point"",""coordinates"":[165.85414300000002,-21.834018000000004]}"
1032,6,6,6,6,6,6,1,0,1032,0,,0,"{""type"":""Point"",""coordinates"":[165.85414300000002,-21.83374850515997]}"
1033,6,6,6,6,6,6,1,0,1033,0,,0,"{""type"":""Point"",""coordinates"":[165.8542982745034,-21.811522494332436]}"
1034,6,6,6,6,6,6,1,0,1034,1,7,29,"{""type"":""Point"",""coordinates"":[165.8542982745034,-21.811252999999997]}"
1035,6,6,6,6,6,6,1,0,1035,1,7,37,"{""type"":""Point"",""coordinates"":[165.8542982745034,-21.810983505160294]}"
1036,6,6,6,6,6,6,1,0,1036,0,,16,"{""type"":""Point"",""coordinates"":[165.85430082372582,-21.763006494333066]}"
1037,6,6,6,6,6,6,1,0,1037,0,,16,"{""type"":""Point"",""coordinates"":[165.85430082372582,-21.762737000000005]}"
1038,6,6,6,6,6,6,1,0,1038,0,,16,"{""type"":""Point"",""coordinates"":[165.85430082372582,-21.7624675051609]}"
1039,1,1,3,3,3,3,1,0,1039,1,15,88,"{""type"":""Point"",""coordinates"":[165.85434118998296,-21.76978549433296]}"
1040,1,1,3,3,3,3,1,0,1040,1,15,88,"{""type"":""Point"",""coordinates"":[165.85434118998296,-21.76951599999998]}"
1041,1,1,2,2,3,3,1,0,1041,1,15,81,"{""type"":""Point"",""coordinates"":[165.85434118998296,-21.76924650516079]}"
1042,6,6,6,6,6,6,1,0,1042,0,,45,"{""type"":""Point"",""coordinates"":[165.8544333206899,-21.834287494332145]}"
1043,6,6,6,6,6,6,1,0,1043,1,5,80,"{""type"":""Point"",""coordinates"":[165.8544333206899,-21.834018000000004]}"
1044,6,6,6,6,6,6,1,0,1044,0,,0,"{""type"":""Point"",""coordinates"":[165.8544333206899,-21.83374850515997]}"
1045,6,6,6,6,6,6,1,0,1045,0,,27,"{""type"":""Point"",""coordinates"":[165.854591,-21.76300649433307]}"
1046,6,6,6,6,6,6,1,1,1046,0,,20,"{""type"":""Point"",""coordinates"":[165.854591,-21.762737000000005]}"
1047,6,6,6,6,6,6,1,1,1047,0,,20,"{""type"":""Point"",""coordinates"":[165.854591,-21.762467505160902]}"
1048,6,6,6,6,6,6,1,0,1048,0,,0,"{""type"":""Point"",""coordinates"":[165.85471778041338,-21.78441549433279]}"
1049,6,6,6,6,6,6,1,0,1049,0,,0,"{""type"":""Point"",""coordinates"":[165.85471778041338,-21.78414600000001]}"
1050,6,6,6,6,6,6,1,0,1050,0,,0,"{""type"":""Point"",""coordinates"":[165.85471778041338,-21.78387650516062]}"
1051,6,6,6,6,6,6,1,0,1051,0,,27,"{""type"":""Point"",""coordinates"":[165.85488117627415,-21.76300649433307]}"
1052,6,6,6,6,6,6,1,1,1052,0,,37,"{""type"":""Point"",""coordinates"":[165.85488117627415,-21.762737000000005]}"
1053,6,6,6,6,6,6,1,1,1053,0,,37,"{""type"":""Point"",""coordinates"":[165.85488117627415,-21.762467505160902]}"
1054,6,6,6,6,6,6,1,0,1054,0,,0,"{""type"":""Point"",""coordinates"":[165.855008,-21.784415494332794]}"
1055,6,6,6,6,6,6,1,0,1055,1,5,51,"{""type"":""Point"",""coordinates"":[165.855008,-21.784146000000007]}"
1056,6,6,6,6,6,6,1,0,1056,1,5,54,"{""type"":""Point"",""coordinates"":[165.855008,-21.78387650516062]}"
1057,6,6,6,6,6,6,1,0,1057,0,,19,"{""type"":""Point"",""coordinates"":[165.85519681496612,-21.767338494332975]}"
1058,6,6,6,6,6,6,1,0,1058,0,,45,"{""type"":""Point"",""coordinates"":[165.85519681496612,-21.767068999999974]}"
1059,6,6,6,6,6,6,1,0,1059,0,,67,"{""type"":""Point"",""coordinates"":[165.85519681496612,-21.76679950516082]}"
1060,6,6,6,6,6,6,1,0,1060,0,,0,"{""type"":""Point"",""coordinates"":[165.85529821958662,-21.784415494332794]}"
1061,6,6,6,6,6,6,1,0,1061,1,5,51,"{""type"":""Point"",""coordinates"":[165.85529821958662,-21.784146000000007]}"
1062,6,6,6,6,6,6,1,0,1062,1,5,54,"{""type"":""Point"",""coordinates"":[165.85529821958662,-21.78387650516062]}"
1063,6,6,6,6,6,6,1,0,1063,1,13,45,"{""type"":""Point"",""coordinates"":[165.855487,-21.767338494332975]}"
1064,6,6,6,6,6,6,1,0,1064,0,,66,"{""type"":""Point"",""coordinates"":[165.855487,-21.767068999999974]}"
1065,6,6,6,6,6,6,1,0,1065,0,,79,"{""type"":""Point"",""coordinates"":[165.855487,-21.76679950516082]}"
1066,6,6,6,6,6,6,1,0,1066,0,,0,"{""type"":""Point"",""coordinates"":[165.8555817826178,-21.783326494332783]}"
1067,6,6,6,6,6,6,1,0,1067,0,,22,"{""type"":""Point"",""coordinates"":[165.8555817826178,-21.783057]}"
1068,6,6,6,6,6,6,1,0,1068,1,13,16,"{""type"":""Point"",""coordinates"":[165.8555817826178,-21.78278750516063]}"
1069,6,6,6,6,6,6,1,0,1069,1,13,67,"{""type"":""Point"",""coordinates"":[165.85577718503393,-21.767338494332975]}"
1070,6,6,6,6,6,6,1,0,1070,0,,66,"{""type"":""Point"",""coordinates"":[165.85577718503393,-21.767068999999974]}"
1071,6,6,6,6,6,6,1,1,1071,0,,37,"{""type"":""Point"",""coordinates"":[165.85577718503393,-21.76679950516082]}"
1072,6,6,6,6,6,6,1,0,1072,0,,0,"{""type"":""Point"",""coordinates"":[165.855872,-21.783326494332783]}"
1073,6,6,6,6,6,6,1,0,1073,0,,0,"{""type"":""Point"",""coordinates"":[165.855872,-21.783057]}"
1074,6,6,6,6,6,6,1,0,1074,0,,16,"{""type"":""Point"",""coordinates"":[165.855872,-21.782787505160627]}"
1075,6,6,6,6,6,6,1,0,1075,1,5,55,"{""type"":""Point"",""coordinates"":[165.85589177603646,-21.786577494332747]}"
1076,6,6,6,6,6,6,1,0,1076,1,5,55,"{""type"":""Point"",""coordinates"":[165.85589177603646,-21.786307999999977]}"
1077,6,6,6,6,6,6,1,0,1077,1,5,55,"{""type"":""Point"",""coordinates"":[165.85589177603646,-21.78603850516058]}"
1078,6,6,6,6,6,6,1,0,1078,0,,0,"{""type"":""Point"",""coordinates"":[165.85616221738218,-21.783326494332783]}"
1079,6,6,6,6,6,6,1,0,1079,0,,0,"{""type"":""Point"",""coordinates"":[165.85616221738218,-21.783057]}"
1080,6,6,6,6,6,6,1,0,1080,0,,0,"{""type"":""Point"",""coordinates"":[165.85616221738218,-21.782787505160627]}"
1081,6,6,6,6,6,6,1,0,1081,0,,0,"{""type"":""Point"",""coordinates"":[165.856182,-21.786577494332747]}"
1082,6,6,6,6,6,6,1,0,1082,1,5,51,"{""type"":""Point"",""coordinates"":[165.856182,-21.786307999999977]}"
1083,6,6,6,6,6,6,1,0,1083,0,,0,"{""type"":""Point"",""coordinates"":[165.856182,-21.78603850516058]}"
1084,6,6,6,6,6,6,1,0,1084,1,5,45,"{""type"":""Point"",""coordinates"":[165.85617677768644,-21.78576249433277]}"
1085,6,6,6,6,6,6,1,0,1085,1,5,58,"{""type"":""Point"",""coordinates"":[165.85617677768644,-21.785493]}"
1086,6,6,6,6,6,6,1,0,1086,1,5,45,"{""type"":""Point"",""coordinates"":[165.85617677768644,-21.785223505160612]}"
1087,6,6,6,6,6,6,1,0,1087,1,1,55,"{""type"":""Point"",""coordinates"":[165.85647222396355,-21.786577494332747]}"
1088,6,6,6,6,6,6,1,0,1088,1,1,55,"{""type"":""Point"",""coordinates"":[165.85647222396355,-21.786307999999977]}"
1089,6,6,6,6,6,6,1,0,1089,0,,0,"{""type"":""Point"",""coordinates"":[165.85647222396355,-21.78603850516058]}"
1090,6,6,6,6,6,6,1,0,1090,0,,0,"{""type"":""Point"",""coordinates"":[165.856467,-21.78576249433277]}"
1091,6,6,6,6,6,6,1,0,1091,0,,0,"{""type"":""Point"",""coordinates"":[165.856467,-21.785493]}"
1092,6,6,6,6,6,6,1,0,1092,0,,0,"{""type"":""Point"",""coordinates"":[165.856467,-21.785223505160612]}"
1093,6,6,6,6,6,6,1,0,1093,0,,0,"{""type"":""Point"",""coordinates"":[165.8567572223135,-21.78576249433277]}"
1094,6,6,6,6,6,6,1,0,1094,0,,0,"{""type"":""Point"",""coordinates"":[165.8567572223135,-21.785493]}"
1095,6,6,6,6,6,6,1,0,1095,0,,0,"{""type"":""Point"",""coordinates"":[165.8567572223135,-21.785223505160612]}"
1096,6,6,6,6,6,6,1,0,1096,0,,0,"{""type"":""Point"",""coordinates"":[165.8572118204685,-21.76461749433304]}"
1097,6,6,6,6,6,6,1,0,1097,1,5,45,"{""type"":""Point"",""coordinates"":[165.8572118204685,-21.764348]}"
1098,6,6,6,6,6,6,1,0,1098,0,,0,"{""type"":""Point"",""coordinates"":[165.8572118204685,-21.76407850516088]}"
1099,6,6,6,6,6,6,1,0,1099,0,,16,"{""type"":""Point"",""coordinates"":[165.85730369034843,-21.828849494332218]}"
1100,6,6,6,6,6,6,1,0,1100,1,7,16,"{""type"":""Point"",""coordinates"":[165.85730369034843,-21.82858]}"
1101,6,6,6,6,6,6,1,0,1101,1,10,16,"{""type"":""Point"",""coordinates"":[165.85730369034843,-21.82831050516006]}"
1102,6,6,6,6,6,6,1,0,1102,1,5,52,"{""type"":""Point"",""coordinates"":[165.85750200000004,-21.76461749433304]}"
1103,6,6,6,6,6,6,1,0,1103,1,5,62,"{""type"":""Point"",""coordinates"":[165.85750200000004,-21.764347999999995]}"
1104,6,6,6,6,6,6,1,0,1104,0,,0,"{""type"":""Point"",""coordinates"":[165.85750200000004,-21.764078505160878]}"
1105,6,6,6,6,6,6,1,0,1105,0,,16,"{""type"":""Point"",""coordinates"":[165.857594,-21.828849494332218]}"
1106,6,6,6,6,6,6,1,0,1106,1,7,16,"{""type"":""Point"",""coordinates"":[165.857594,-21.82858]}"
1107,6,6,6,6,6,6,1,0,1107,1,10,16,"{""type"":""Point"",""coordinates"":[165.857594,-21.82831050516006]}"
1108,6,6,6,6,6,6,1,0,1108,0,,0,"{""type"":""Point"",""coordinates"":[165.85765476837253,-21.79036249433271]}"
1109,6,6,6,6,6,6,1,0,1109,0,,0,"{""type"":""Point"",""coordinates"":[165.85765476837253,-21.790093]}"
1110,6,6,6,6,6,6,1,0,1110,0,,0,"{""type"":""Point"",""coordinates"":[165.85765476837253,-21.78982350516056]}"
1111,6,6,6,6,6,6,1,0,1111,0,,0,"{""type"":""Point"",""coordinates"":[165.85779217953154,-21.76461749433304]}"
1112,6,6,6,6,6,6,1,0,1112,0,,0,"{""type"":""Point"",""coordinates"":[165.85779217953154,-21.764348]}"
1113,6,6,6,6,6,6,1,0,1113,0,,0,"{""type"":""Point"",""coordinates"":[165.85779217953154,-21.76407850516088]}"
1114,6,6,6,6,6,6,1,0,1114,0,,0,"{""type"":""Point"",""coordinates"":[165.8578048160905,-21.76678249433303]}"
1115,6,6,6,6,6,6,1,0,1115,0,,0,"{""type"":""Point"",""coordinates"":[165.8578048160905,-21.766513000000007]}"
1116,6,6,6,6,6,6,1,0,1116,0,,6,"{""type"":""Point"",""coordinates"":[165.8578048160905,-21.76624350516086]}"
1117,6,6,6,6,6,6,1,0,1117,1,7,37,"{""type"":""Point"",""coordinates"":[165.85788430965155,-21.828849494332214]}"
1118,6,6,6,6,6,6,1,0,1118,0,,16,"{""type"":""Point"",""coordinates"":[165.85788430965155,-21.82858]}"
1119,6,6,6,6,6,6,1,0,1119,0,,0,"{""type"":""Point"",""coordinates"":[165.85788430965155,-21.82831050516006]}"
1120,6,6,6,6,6,6,1,0,1120,1,13,0,"{""type"":""Point"",""coordinates"":[165.857945,-21.79036249433271]}"
1121,6,6,6,6,6,6,1,0,1121,1,13,8,"{""type"":""Point"",""coordinates"":[165.857945,-21.790093]}"
1122,6,6,6,6,6,6,1,0,1122,0,,8,"{""type"":""Point"",""coordinates"":[165.857945,-21.78982350516056]}"
1123,6,6,6,6,6,6,1,0,1123,1,7,81,"{""type"":""Point"",""coordinates"":[165.858095,-21.766782494333025]}"
1124,6,6,6,6,6,6,1,0,1124,0,,0,"{""type"":""Point"",""coordinates"":[165.858095,-21.766513000000007]}"
1125,6,6,6,6,6,6,1,0,1125,0,,0,"{""type"":""Point"",""coordinates"":[165.858095,-21.766243505160855]}"
1126,6,6,6,6,6,6,1,0,1126,0,,0,"{""type"":""Point"",""coordinates"":[165.8582207733173,-21.787920494332734]}"
1127,6,6,6,6,6,6,1,0,1127,1,1,71,"{""type"":""Point"",""coordinates"":[165.8582207733173,-21.787651]}"
1128,6,6,6,6,6,6,1,0,1128,1,1,71,"{""type"":""Point"",""coordinates"":[165.8582207733173,-21.787381505160564]}"
1129,6,6,6,6,6,6,1,0,1129,0,,0,"{""type"":""Point"",""coordinates"":[165.85823523162748,-21.79036249433271]}"
